Date,Close
2016-06-13,33.23424530029297
2016-06-14,33.175323486328125
2016-06-15,33.15321350097656
2016-06-16,33.37419891357422
2016-06-17,32.99117660522461
2016-06-20,33.131126403808594
2016-06-21,33.241615295410156
2016-06-22,33.04273986816406
2016-06-23,33.20478439331055
2016-06-24,32.35771560668945
2016-06-27,32.247230529785156
2016-06-28,32.54186248779297
2016-06-29,32.733360290527344
2016-06-30,33.3889274597168
2016-07-01,33.23424530029297
2016-07-05,33.46257019042969
2016-07-06,33.34473419189453
2016-07-07,33.2121467590332
2016-07-08,33.425750732421875
2016-07-11,33.56569290161133
2016-07-12,33.57305908203125
2016-07-13,33.69091033935547
2016-07-14,33.654090881347656
2016-07-15,33.60989761352539
2016-07-18,33.60989761352539
2016-07-19,33.60989761352539
2016-07-20,33.52149963378906
2016-07-21,33.4773063659668
2016-07-22,33.75720977783203
2016-07-25,33.56569290161133
2016-07-26,33.057464599609375
2016-07-27,31.967336654663086
2016-07-28,32.1514778137207
2016-07-29,32.13674545288086
2016-08-01,32.004154205322266
2016-08-02,32.06308364868164
2016-08-03,32.14410400390625
2016-08-04,32.04834747314453
2016-08-05,32.026248931884766
2016-08-08,31.99679946899414
2016-08-09,32.01889419555664
2016-08-10,32.12202072143555
2016-08-11,32.22513198852539
2016-08-12,32.4313850402832
2016-08-15,32.5860595703125
2016-08-16,32.284061431884766
2016-08-17,32.45347213745117
2016-08-18,32.48292922973633
2016-08-19,32.350337982177734
2016-08-22,32.217769622802734
2016-08-23,32.29878616333008
2016-08-24,32.29878616333008
2016-08-25,32.166202545166016
2016-08-26,31.908397674560547
2016-08-29,32.07045364379883
2016-08-30,31.849477767944336
2016-08-31,31.989431381225586
2016-09-01,31.93050193786621
2016-09-02,32.15884017944336
2016-09-06,32.254600524902344
2016-09-07,32.14410400390625
2016-09-08,32.13674545288086
2016-09-09,31.13501739501953
2016-09-12,31.812654495239258
2016-09-13,31.396804809570312
2016-09-14,31.270559310913086
2016-09-15,31.456209182739258
2016-09-16,31.292837142944336
2016-09-19,31.263132095336914
2016-09-20,31.441349029541016
2016-09-21,31.582443237304688
2016-09-22,31.901769638061523
2016-09-23,31.738399505615234
2016-09-26,31.22600555419922
2016-09-27,31.627002716064453
2016-09-28,31.30027198791504
2016-09-29,31.211149215698242
2016-09-30,31.426502227783203
2016-10-03,31.211149215698242
2016-10-04,31.070056915283203
2016-10-05,31.04778289794922
2016-10-06,30.973520278930664
2016-10-07,30.988380432128906
2016-10-10,30.988380432128906
2016-10-11,30.847274780273438
2016-10-12,31.0255069732666
2016-10-13,31.010650634765625
2016-10-14,30.943824768066406
2016-10-17,30.89183235168457
2016-10-18,31.16660499572754
2016-10-19,31.22600555419922
2016-10-20,31.136905670166016
2016-10-21,31.285404205322266
2016-10-24,31.604721069335938
2016-10-25,31.589868545532227
2016-10-26,31.5156192779541
2016-10-27,31.277986526489258
2016-10-28,31.359668731689453
2016-10-31,31.48590087890625
2016-11-01,31.277986526489258
2016-11-02,31.22600555419922
2016-11-03,31.211149215698242
2016-11-04,30.95866584777832
2016-11-07,31.530466079711914
2016-11-08,31.842350006103516
2016-11-09,31.389381408691406
2016-11-10,30.401723861694336
2016-11-11,30.468563079833984
2016-11-14,30.572525024414062
2016-11-15,30.773021697998047
2016-11-16,30.639354705810547
2016-11-17,30.535390853881836
2016-11-18,30.37944793701172
2016-11-21,30.713603973388672
2016-11-22,30.72104263305664
2016-11-23,30.535390853881836
2016-11-25,30.839855194091797
2016-11-28,31.003225326538086
2016-11-29,30.816009521484375
2016-11-30,30.21691131591797
2016-12-01,30.082115173339844
2016-12-02,30.22439956665039
2016-12-05,30.419111251831055
2016-12-06,30.38166618347168
2016-12-07,30.92084503173828
2016-12-08,30.688697814941406
2016-12-09,31.452539443969727
2016-12-12,31.377666473388672
2016-12-13,31.272811889648438
2016-12-14,30.86093521118164
2016-12-15,31.115554809570312
2016-12-16,31.25783920288086
2016-12-19,31.205427169799805
2016-12-20,31.197938919067383
2016-12-21,31.130538940429688
2016-12-22,31.115554809570312
2016-12-23,31.152999877929688
2016-12-27,31.160490036010742
2016-12-28,30.99573516845703
2016-12-29,31.152999877929688
2016-12-30,31.04815673828125
2017-01-03,31.302780151367188
2017-01-04,31.190446853637695
2017-01-05,31.265323638916016
2017-01-06,31.25783920288086
2017-01-09,30.943313598632812
2017-01-10,30.73362159729004
2017-01-11,30.74111557006836
2017-01-12,30.666234970092773
2017-01-13,30.613819122314453
2017-01-17,30.868431091308594
2017-01-18,30.92084503173828
2017-01-19,30.80851936340332
2017-01-20,30.943313598632812
2017-01-23,31.025693893432617
2017-01-24,31.377666473388672
2017-01-25,31.54241371154785
2017-01-26,31.310272216796875
2017-01-27,31.04067611694336
2017-01-30,30.988245010375977
2017-01-31,31.130538940429688
2017-02-01,30.898378372192383
2017-02-02,31.003225326538086
2017-02-03,31.108062744140625
2017-02-06,31.123037338256836
2017-02-07,31.377666473388672
2017-02-08,31.467519760131836
2017-02-09,30.890899658203125
2017-02-10,30.389156341552734
2017-02-13,30.419111251831055
2017-02-14,30.351701736450195
2017-02-15,30.28431510925293
2017-02-16,30.85344696044922
2017-02-17,30.87592315673828
2017-02-21,31.04815673828125
2017-02-22,31.152999877929688
2017-02-23,31.197938919067383
2017-02-24,31.287797927856445
2017-02-27,31.205427169799805
2017-02-28,31.422588348388672
2017-03-01,31.572364807128906
2017-03-02,31.804521560668945
2017-03-03,31.81200408935547
2017-03-06,31.587331771850586
2017-03-07,31.4450626373291
2017-03-08,31.4450626373291
2017-03-09,31.47500991821289
2017-03-10,31.669715881347656
2017-03-13,31.75281524658203
2017-03-14,31.707500457763672
2017-03-15,31.820823669433594
2017-03-16,31.91903305053711
2017-03-17,31.75281524658203
2017-03-20,31.866130828857422
2017-03-21,32.107906341552734
2017-03-22,32.017234802246094
2017-03-23,31.858592987060547
2017-03-24,31.820823669433594
2017-03-27,31.971921920776367
2017-03-28,32.05501937866211
2017-03-29,32.0474739074707
2017-03-30,32.18344497680664
2017-03-31,32.062557220458984
2017-04-03,32.0399169921875
2017-04-04,32.24386978149414
2017-04-05,32.16078186035156
2017-04-06,32.236324310302734
2017-04-07,32.191001892089844
2017-04-10,32.251434326171875
2017-04-11,32.2287712097168
2017-04-12,32.4403076171875
2017-04-13,32.326988220214844
2017-04-17,32.53852462768555
2017-04-18,32.848262786865234
2017-04-19,32.65939712524414
2017-04-20,32.55363082885742
2017-04-21,32.53852462768555
2017-04-24,32.697181701660156
2017-04-25,32.56874465942383
2017-04-26,32.66695785522461
2017-04-27,32.49319076538086
2017-04-28,32.598960876464844
2017-05-01,32.65184020996094
2017-05-02,32.78028106689453
2017-05-03,32.727378845214844
2017-05-04,32.984249114990234
2017-05-05,33.00692367553711
2017-05-08,33.15800857543945
2017-05-09,32.870941162109375
2017-05-10,32.91626739501953
2017-05-11,32.99181365966797
2017-05-12,32.93136978149414
2017-05-15,33.03715133666992
2017-05-16,33.12779998779297
2017-05-17,33.188236236572266
2017-05-18,33.09001541137695
2017-05-19,33.165565490722656
2017-05-22,33.37710189819336
2017-05-23,33.535762786865234
2017-05-24,34.01926040649414
2017-05-25,34.30634307861328
2017-05-26,34.29124450683594
2017-05-30,34.32145309448242
2017-05-31,34.3516731262207
2017-06-01,34.59343338012695
2017-06-02,34.66896438598633
2017-06-05,34.744537353515625
2017-06-06,34.73697280883789
2017-06-07,34.38189697265625
2017-06-08,34.09481430053711
2017-06-09,34.23835372924805
2017-06-12,34.245914459228516
2017-06-13,34.299232482910156
2017-06-14,34.5048828125
2017-06-15,34.466796875
2017-06-16,34.512508392333984
2017-06-19,34.565818786621094
2017-06-20,34.74101257324219
2017-06-21,34.44394302368164
2017-06-22,34.32968521118164
2017-06-23,34.466796875
2017-06-26,34.60390853881836
2017-06-27,34.3144645690918
2017-06-28,34.52012252807617
2017-06-29,34.14689254760742
2017-06-30,34.1621208190918
2017-07-03,34.09355545043945
2017-07-05,34.13926696777344
2017-07-06,33.81935501098633
2017-07-07,33.811744689941406
2017-07-10,33.804134368896484
2017-07-11,33.766048431396484
2017-07-12,33.90313720703125
2017-07-13,33.84220504760742
2017-07-14,34.032623291015625
2017-07-17,34.070716857910156
2017-07-18,34.02500534057617
2017-07-19,34.14689254760742
2017-07-20,34.13926696777344
2017-07-21,34.299232482910156
2017-07-24,34.15450668334961
2017-07-25,34.45917892456055
2017-07-26,34.840030670166016
2017-07-27,35.12947463989258
2017-07-28,35.045684814453125
2017-07-31,34.91621398925781
2017-08-01,34.80956268310547
2017-08-02,34.72578048706055
2017-08-03,34.786705017089844
2017-08-04,34.657230377197266
2017-08-07,34.763858795166016
2017-08-08,34.73338317871094
2017-08-09,34.72578048706055
2017-08-10,34.840030670166016
2017-08-11,34.72578048706055
2017-08-14,34.8857307434082
2017-08-15,35.18280029296875
2017-08-16,35.19041061401367
2017-08-17,34.931434631347656
2017-08-18,34.786705017089844
2017-08-21,34.79433059692383
2017-08-22,34.73338317871094
2017-08-23,34.68769454956055
2017-08-24,34.58866882324219
2017-08-25,34.710540771484375
2017-08-28,34.59628677368164
2017-08-29,34.619140625
2017-08-30,34.57343673706055
2017-08-31,34.69529342651367
2017-09-01,34.8704948425293
2017-09-05,34.97712707519531
2017-09-06,35.00759506225586
2017-09-07,35.25135040283203
2017-09-08,35.26658248901367
2017-09-11,35.434146881103516
2017-09-12,35.58650588989258
2017-09-13,35.70075988769531
2017-09-14,35.40132141113281
2017-09-15,35.455078125
2017-09-18,35.40132141113281
2017-09-19,35.301513671875
2017-09-20,35.14796447753906
2017-09-21,34.856224060058594
2017-09-22,34.925323486328125
2017-09-25,35.07886505126953
2017-09-26,34.986724853515625
2017-09-27,34.27272033691406
2017-09-28,34.480018615722656
2017-09-29,34.556793212890625
2017-10-02,34.39555358886719
2017-10-03,34.69498825073242
2017-10-04,34.93299865722656
2017-10-05,34.94834899902344
2017-10-06,34.925323486328125
2017-10-09,34.8638916015625
2017-10-10,35.21705627441406
2017-10-11,35.393646240234375
2017-10-12,35.40132141113281
2017-10-13,35.455078125
2017-10-16,35.792869567871094
2017-10-17,35.716094970703125
2017-10-18,35.62397003173828
2017-10-19,35.76985168457031
2017-10-20,35.608619689941406
2017-10-23,35.56255340576172
2017-10-24,35.455078125
2017-10-25,35.355255126953125
2017-10-26,35.49345779418945
2017-10-27,35.37059783935547
2017-10-30,35.20939254760742
2017-10-31,35.301513671875
2017-11-01,35.16331481933594
2017-11-02,35.22475051879883
2017-11-03,35.29383850097656
2017-11-06,34.90996170043945
2017-11-07,35.27081298828125
2017-11-08,35.455078125
2017-11-09,35.49345779418945
2017-11-10,35.731449127197266
2017-11-13,35.869659423828125
2017-11-14,36.41477584838867
2017-11-15,35.938751220703125
2017-11-16,35.739131927490234
2017-11-17,35.09422302246094
2017-11-20,34.902278900146484
2017-11-21,35.14796447753906
2017-11-22,35.19403076171875
2017-11-24,35.22475051879883
2017-11-27,35.24009704589844
2017-11-28,35.18635940551758
2017-11-29,34.93299865722656
2017-11-30,35.428375244140625
2017-12-01,35.58319091796875
2017-12-04,35.784446716308594
2017-12-05,35.80767059326172
2017-12-06,35.95473861694336
2017-12-07,35.436126708984375
2017-12-08,35.072322845458984
2017-12-11,35.08781051635742
2017-12-12,35.05684280395508
2017-12-13,35.529014587402344
2017-12-14,35.629638671875
2017-12-15,35.75348663330078
2017-12-18,35.55223846435547
2017-12-19,35.70704650878906
2017-12-20,35.668338775634766
2017-12-21,35.29679870605469
2017-12-22,35.28904342651367
2017-12-26,35.459346771240234
2017-12-27,35.55223846435547
