Price,Close,High,Low,Open,Volume
Ticker,ABBV,ABBV,ABBV,ABBV,ABBV
Datetime,,,,,
2025-07-16 13:30:00+00:00,187.0,187.19000244140625,186.5,186.9199981689453,99977
2025-07-16 13:31:00+00:00,187.88999938964844,188.0500030517578,187.0,187.5,14412
2025-07-16 13:32:00+00:00,187.61000061035156,188.50999450683594,187.5,187.99000549316406,20255
2025-07-16 13:33:00+00:00,187.5,187.86000061035156,187.5,187.61000061035156,6719
2025-07-16 13:34:00+00:00,187.6649932861328,187.89999389648438,187.5399932861328,187.55999755859375,9744
2025-07-16 13:35:00+00:00,187.52999877929688,187.83999633789062,187.4499969482422,187.6649932861328,10014
2025-07-16 13:36:00+00:00,188.65499877929688,188.97999572753906,187.49879455566406,187.5449981689453,46176
2025-07-16 13:37:00+00:00,188.8249969482422,189.08999633789062,188.72000122070312,188.9499969482422,26067
2025-07-16 13:38:00+00:00,188.3000030517578,188.8249969482422,188.08999633789062,188.8249969482422,25962
2025-07-16 13:39:00+00:00,188.83999633789062,188.9571075439453,188.64999389648438,188.77999877929688,9943
2025-07-16 13:40:00+00:00,188.34219360351562,188.8800048828125,188.34219360351562,188.8800048828125,5772
2025-07-16 13:41:00+00:00,188.8000030517578,188.8800048828125,188.46499633789062,188.61500549316406,7927
2025-07-16 13:42:00+00:00,188.76499938964844,188.99989318847656,188.76499938964844,188.83999633789062,4353
2025-07-16 13:43:00+00:00,188.6999969482422,188.9499969482422,188.6999969482422,188.83999633789062,7854
2025-07-16 13:44:00+00:00,188.5225067138672,188.6750030517578,188.42340087890625,188.55999755859375,3178
2025-07-16 13:45:00+00:00,188.49000549316406,188.55999755859375,188.49000549316406,188.52999877929688,2376
2025-07-16 13:46:00+00:00,188.35499572753906,188.47000122070312,188.25,188.32000732421875,10772
2025-07-16 13:47:00+00:00,188.18820190429688,188.33999633789062,188.1199951171875,188.33999633789062,8496
2025-07-16 13:48:00+00:00,188.38999938964844,188.41000366210938,188.00999450683594,188.00999450683594,36115
2025-07-16 13:49:00+00:00,188.55499267578125,188.67999267578125,188.3350067138672,188.33749389648438,5854
2025-07-16 13:50:00+00:00,188.9499969482422,188.9499969482422,188.59249877929688,188.6074981689453,8927
2025-07-16 13:51:00+00:00,188.9499969482422,189.22999572753906,188.8446044921875,188.99000549316406,9238
2025-07-16 13:52:00+00:00,189.13999938964844,189.14999389648438,188.9199981689453,189.0,5699
2025-07-16 13:53:00+00:00,189.02000427246094,189.02999877929688,188.8699951171875,188.9550018310547,7067
2025-07-16 13:54:00+00:00,188.94500732421875,189.02999877929688,188.86680603027344,188.9199981689453,4831
2025-07-16 13:55:00+00:00,189.07000732421875,189.10000610351562,188.97000122070312,189.02999877929688,6386
2025-07-16 13:56:00+00:00,188.88290405273438,189.14999389648438,188.85009765625,189.00999450683594,6214
2025-07-16 13:57:00+00:00,189.0399932861328,189.10000610351562,188.9600067138672,189.02499389648438,2259
2025-07-16 13:58:00+00:00,188.91000366210938,189.08999633789062,188.73719787597656,189.08999633789062,7643
2025-07-16 13:59:00+00:00,188.6649932861328,188.86500549316406,188.6649932861328,188.85499572753906,8933
2025-07-16 14:00:00+00:00,188.52999877929688,188.72000122070312,188.38999938964844,188.6300048828125,11594
2025-07-16 14:01:00+00:00,188.39999389648438,188.69659423828125,188.39999389648438,188.52999877929688,5015
2025-07-16 14:02:00+00:00,188.41000366210938,188.75999450683594,188.3800048828125,188.66000366210938,15989
2025-07-16 14:03:00+00:00,188.40499877929688,188.50999450683594,188.39999389648438,188.47000122070312,7541
2025-07-16 14:04:00+00:00,188.52000427246094,188.60000610351562,188.40499877929688,188.5,17089
2025-07-16 14:05:00+00:00,189.02999877929688,189.19529724121094,188.36000061035156,188.53750610351562,13902
2025-07-16 14:06:00+00:00,189.32989501953125,189.32989501953125,188.8721923828125,188.8721923828125,179213
2025-07-16 14:07:00+00:00,189.30999755859375,189.30999755859375,189.0601043701172,189.22000122070312,4296
2025-07-16 14:08:00+00:00,189.0500030517578,189.32000732421875,188.9499969482422,189.27000427246094,8750
2025-07-16 14:09:00+00:00,189.0399932861328,189.14999389648438,189.0,189.10000610351562,6346
2025-07-16 14:10:00+00:00,189.0449981689453,189.05250549316406,189.0399932861328,189.0399932861328,2507
2025-07-16 14:11:00+00:00,189.02000427246094,189.02000427246094,188.8800048828125,188.94000244140625,5166
2025-07-16 14:12:00+00:00,188.710205078125,189.02999877929688,188.710205078125,189.02999877929688,5221
2025-07-16 14:13:00+00:00,188.5800018310547,188.7357940673828,188.53500366210938,188.6300048828125,5285
2025-07-16 14:14:00+00:00,188.52999877929688,188.6300048828125,188.4199981689453,188.53500366210938,4890
2025-07-16 14:15:00+00:00,188.75,188.8000030517578,188.3300018310547,188.48500061035156,17871
2025-07-16 14:16:00+00:00,188.94000244140625,188.9499969482422,188.83250427246094,188.8800048828125,5508
2025-07-16 14:17:00+00:00,189.39500427246094,189.5,188.9600067138672,188.9600067138672,10553
2025-07-16 14:18:00+00:00,189.1300048828125,189.39500427246094,189.07269287109375,189.39500427246094,9331
2025-07-16 14:19:00+00:00,189.3300018310547,189.3300018310547,189.00999450683594,189.1199951171875,17502
2025-07-16 14:20:00+00:00,189.4499969482422,189.4499969482422,188.94320678710938,189.22000122070312,8802
2025-07-16 14:21:00+00:00,189.6300048828125,189.6300048828125,189.3699951171875,189.3800048828125,6939
2025-07-16 14:22:00+00:00,189.39999389648438,189.5800018310547,189.35000610351562,189.55999755859375,7466
2025-07-16 14:23:00+00:00,189.27000427246094,189.3699951171875,189.16000366210938,189.32000732421875,3935
2025-07-16 14:24:00+00:00,189.1300048828125,189.3000030517578,189.10000610351562,189.2899932861328,4688
2025-07-16 14:25:00+00:00,189.17999267578125,189.3260955810547,188.94000244140625,189.1699981689453,3837
2025-07-16 14:26:00+00:00,189.3800048828125,189.4499969482422,189.16000366210938,189.25,7930
2025-07-16 14:27:00+00:00,189.4499969482422,189.5,189.3238067626953,189.36959838867188,5164
2025-07-16 14:28:00+00:00,189.71499633789062,189.8155059814453,189.4499969482422,189.4499969482422,10377
2025-07-16 14:29:00+00:00,189.6374969482422,189.72000122070312,189.5500030517578,189.67999267578125,4668
2025-07-16 14:30:00+00:00,189.72000122070312,189.8000030517578,189.5500030517578,189.65499877929688,7914
2025-07-16 14:31:00+00:00,189.7449951171875,189.80999755859375,189.61000061035156,189.68260192871094,15487
2025-07-16 14:32:00+00:00,190.1300048828125,190.1381072998047,189.69000244140625,189.72999572753906,19511
2025-07-16 14:33:00+00:00,190.5,190.5,190.11000061035156,190.11000061035156,12108
2025-07-16 14:34:00+00:00,190.69000244140625,190.69000244140625,190.4600067138672,190.5,17510
2025-07-16 14:35:00+00:00,190.39500427246094,190.72999572753906,190.39500427246094,190.60000610351562,37326
2025-07-16 14:36:00+00:00,190.35000610351562,190.5,190.27000427246094,190.38999938964844,23709
2025-07-16 14:37:00+00:00,190.2899932861328,190.39999389648438,190.17999267578125,190.36000061035156,14335
2025-07-16 14:38:00+00:00,190.30499267578125,190.40220642089844,190.2718048095703,190.35499572753906,6061
2025-07-16 14:39:00+00:00,190.36000061035156,190.44700622558594,190.25999450683594,190.32000732421875,9890
2025-07-16 14:40:00+00:00,190.36000061035156,190.38999938964844,190.26010131835938,190.35000610351562,4478
2025-07-16 14:41:00+00:00,190.5850067138672,190.60000610351562,190.35000610351562,190.39999389648438,8663
2025-07-16 14:42:00+00:00,190.75,190.75,190.50999450683594,190.58999633789062,13845
2025-07-16 14:43:00+00:00,190.66000366210938,190.8074951171875,190.6439971923828,190.7100067138672,3800
2025-07-16 14:44:00+00:00,190.7436981201172,190.77000427246094,190.7436981201172,190.75799560546875,6061
2025-07-16 14:45:00+00:00,190.83999633789062,190.91729736328125,190.8000030517578,190.88999938964844,4587
2025-07-16 14:46:00+00:00,190.80999755859375,190.8800048828125,190.75,190.82000732421875,7156
2025-07-16 14:47:00+00:00,190.97000122070312,190.97000122070312,190.80999755859375,190.82000732421875,7597
2025-07-16 14:48:00+00:00,190.9600067138672,191.0,190.8157958984375,190.97000122070312,3411
2025-07-16 14:49:00+00:00,190.75,190.99000549316406,190.72999572753906,190.94000244140625,7558
2025-07-16 14:50:00+00:00,190.72999572753906,190.82000732421875,190.5800018310547,190.75,11263
2025-07-16 14:51:00+00:00,191.01429748535156,191.01429748535156,190.77000427246094,190.8000030517578,10411
2025-07-16 14:52:00+00:00,191.0749969482422,191.17999267578125,191.02000427246094,191.02000427246094,5641
2025-07-16 14:53:00+00:00,191.27000427246094,191.28500366210938,191.09500122070312,191.1199951171875,10927
2025-07-16 14:54:00+00:00,190.92999267578125,191.2978057861328,190.92999267578125,191.27999877929688,18372
2025-07-16 14:55:00+00:00,190.98500061035156,191.08999633789062,190.97500610351562,190.97500610351562,9016
2025-07-16 14:56:00+00:00,190.9906005859375,191.17999267578125,190.97999572753906,190.97999572753906,6261
2025-07-16 14:57:00+00:00,191.30999755859375,191.36000061035156,191.11000061035156,191.17999267578125,13023
2025-07-16 14:58:00+00:00,190.99000549316406,191.25999450683594,190.89300537109375,191.25999450683594,12157
2025-07-16 14:59:00+00:00,191.19000244140625,191.22999572753906,190.89010620117188,190.89010620117188,6433
2025-07-16 15:00:00+00:00,191.25999450683594,191.27000427246094,191.14999389648438,191.14999389648438,11376
2025-07-16 15:01:00+00:00,191.22999572753906,191.24000549316406,191.02000427246094,191.19500732421875,14649
2025-07-16 15:02:00+00:00,191.2100067138672,191.3000030517578,191.13079833984375,191.14500427246094,8349
2025-07-16 15:03:00+00:00,191.22999572753906,191.27000427246094,191.17999267578125,191.22000122070312,5188
2025-07-16 15:04:00+00:00,191.27499389648438,191.35670471191406,191.25,191.25999450683594,5617
2025-07-16 15:05:00+00:00,191.05999755859375,191.35000610351562,191.02999877929688,191.27499389648438,12246
2025-07-16 15:06:00+00:00,190.97000122070312,191.05999755859375,190.9499969482422,191.05999755859375,8085
2025-07-16 15:07:00+00:00,190.99000549316406,190.99000549316406,190.91000366210938,190.94000244140625,4277
2025-07-16 15:08:00+00:00,191.02000427246094,191.02000427246094,190.96499633789062,190.97000122070312,13551
2025-07-16 15:09:00+00:00,190.97999572753906,191.1199951171875,190.97999572753906,191.02000427246094,10129
2025-07-16 15:10:00+00:00,191.0928955078125,191.0928955078125,191.0,191.0,2930
