Price,Close,High,Low,Open,Volume
Ticker,ADBE,ADBE,ADBE,ADBE,ADBE
Datetime,,,,,
2025-07-16 13:30:00+00:00,364.6099853515625,365.5523986816406,364.5199890136719,364.5849914550781,96217
2025-07-16 13:31:00+00:00,363.6600036621094,364.3590087890625,363.6600036621094,364.20001220703125,5492
2025-07-16 13:32:00+00:00,364.2850036621094,364.3299865722656,363.3949890136719,363.5150146484375,14955
2025-07-16 13:33:00+00:00,363.7799987792969,364.2850036621094,363.6600036621094,364.2850036621094,8395
2025-07-16 13:34:00+00:00,363.7099914550781,364.0,363.1400146484375,364.0,6648
2025-07-16 13:35:00+00:00,363.8299865722656,364.07000732421875,363.4067077636719,363.7300109863281,10128
2025-07-16 13:36:00+00:00,363.9599914550781,364.2749938964844,363.6523132324219,363.6523132324219,4723
2025-07-16 13:37:00+00:00,363.8223876953125,364.17999267578125,363.6300048828125,363.8800048828125,9186
2025-07-16 13:38:00+00:00,363.9549865722656,364.0799865722656,363.6000061035156,363.9825134277344,8259
2025-07-16 13:39:00+00:00,363.29998779296875,363.9700012207031,363.0,363.9649963378906,14797
2025-07-16 13:40:00+00:00,363.0799865722656,363.42999267578125,363.0799865722656,363.1600036621094,4361
2025-07-16 13:41:00+00:00,363.2900085449219,363.29998779296875,363.0,363.0299987792969,5770
2025-07-16 13:42:00+00:00,363.5150146484375,363.5150146484375,363.0032958984375,363.2200012207031,7373
2025-07-16 13:43:00+00:00,363.04998779296875,363.6283874511719,363.04998779296875,363.6283874511719,8313
2025-07-16 13:44:00+00:00,363.22039794921875,363.4599914550781,363.1099853515625,363.1099853515625,3899
2025-07-16 13:45:00+00:00,362.6177978515625,363.20001220703125,362.2900085449219,363.20001220703125,44884
2025-07-16 13:46:00+00:00,362.0950012207031,362.69488525390625,361.7200012207031,362.6099853515625,11673
2025-07-16 13:47:00+00:00,361.4700012207031,362.07000732421875,361.3900146484375,361.8900146484375,29739
2025-07-16 13:48:00+00:00,361.7900085449219,362.0450134277344,361.4700012207031,361.4700012207031,12218
2025-07-16 13:49:00+00:00,361.4916076660156,361.92999267578125,361.2699890136719,361.739990234375,15017
2025-07-16 13:50:00+00:00,361.5799865722656,361.7200012207031,361.5249938964844,361.5450134277344,8525
2025-07-16 13:51:00+00:00,361.8399963378906,361.9100036621094,361.5425109863281,361.5799865722656,15203
2025-07-16 13:52:00+00:00,362.17498779296875,362.17498779296875,361.75,361.75,18667
2025-07-16 13:53:00+00:00,362.32000732421875,362.32000732421875,362.010009765625,362.17999267578125,5786
2025-07-16 13:54:00+00:00,362.04998779296875,362.4649963378906,362.0,362.1700134277344,9969
2025-07-16 13:55:00+00:00,362.07000732421875,362.29998779296875,361.8500061035156,362.010009765625,12873
2025-07-16 13:56:00+00:00,362.135009765625,362.29998779296875,362.0299987792969,362.29998779296875,8995
2025-07-16 13:57:00+00:00,362.1600036621094,362.3306884765625,362.135009765625,362.3306884765625,5229
